dataset,split,method,seed,classifier,metric,acc,disp,hyp,time
german_binary,2,correlation_remover,50,RF,TPR,0.724,0.1509677419354839,0.5555555555555556,
german_binary,2,correlation_remover,50,RF,TPR,0.736,0.1574193548387097,0.6666666666666666,
german_binary,2,correlation_remover,50,RF,TPR,0.724,0.1509677419354839,0.7777777777777777,
german_binary,2,correlation_remover,50,RF,TPR,0.728,0.1509677419354839,0.8888888888888888,
german_binary,2,correlation_remover,50,RF,TPR,0.732,0.1574193548387097,1.0,
german_binary,2,correlation_remover,50,RF,FPR,0.752,0.0,0.0,
german_binary,2,correlation_remover,50,RF,FPR,0.732,0.1564625850340136,0.1111111111111111,
german_binary,2,correlation_remover,50,RF,FPR,0.732,0.1360544217687075,0.2222222222222222,
german_binary,2,correlation_remover,50,RF,FPR,0.724,0.129251700680272,0.3333333333333333,
german_binary,2,correlation_remover,50,RF,FPR,0.72,0.0816326530612244,0.4444444444444444,
german_binary,2,correlation_remover,50,RF,FPR,0.724,0.108843537414966,0.5555555555555556,
german_binary,2,correlation_remover,50,RF,FPR,0.736,0.1360544217687075,0.6666666666666666,
german_binary,2,correlation_remover,50,RF,FPR,0.724,0.1768707482993197,0.7777777777777777,
german_binary,2,correlation_remover,50,RF,FPR,0.728,0.1564625850340136,0.8888888888888888,
german_binary,2,correlation_remover,50,RF,FPR,0.732,0.1564625850340136,1.0,
german_binary,2,correlation_remover,50,RF,EO,0.752,0.0025806451612903,0.0,
german_binary,2,correlation_remover,50,RF,EO,0.732,0.1574193548387097,0.1111111111111111,
german_binary,2,correlation_remover,50,RF,EO,0.732,0.1509677419354839,0.2222222222222222,
german_binary,2,correlation_remover,50,RF,EO,0.724,0.1574193548387097,0.3333333333333333,
german_binary,2,correlation_remover,50,RF,EO,0.72,0.1574193548387097,0.4444444444444444,
german_binary,2,correlation_remover,50,RF,EO,0.724,0.1509677419354839,0.5555555555555556,
german_binary,2,correlation_remover,50,RF,EO,0.736,0.1574193548387097,0.6666666666666666,
german_binary,2,correlation_remover,50,RF,EO,0.724,0.1768707482993197,0.7777777777777777,
german_binary,2,correlation_remover,50,RF,EO,0.728,0.1564625850340136,0.8888888888888888,
german_binary,2,correlation_remover,50,RF,EO,0.732,0.1574193548387097,1.0,
german_binary,2,correlation_remover,50,LR,DP,0.756,0.1061381074168797,0.0,
german_binary,2,correlation_remover,50,LR,DP,0.756,0.1061381074168797,0.1111111111111111,
german_binary,2,correlation_remover,50,LR,DP,0.76,0.0843989769820972,0.2222222222222222,
german_binary,2,correlation_remover,50,LR,DP,0.764,0.0794970161977834,0.3333333333333333,
german_binary,2,correlation_remover,50,LR,DP,0.764,0.0794970161977834,0.4444444444444444,
german_binary,2,correlation_remover,50,LR,DP,0.764,0.0262148337595907,0.5555555555555556,
german_binary,2,correlation_remover,50,LR,DP,0.756,0.0004262574595055,0.6666666666666666,
german_binary,2,correlation_remover,50,LR,DP,0.752,0.0221653878942881,0.7777777777777777,
german_binary,2,correlation_remover,50,LR,DP,0.756,0.0439045183290707,0.8888888888888888,
german_binary,2,correlation_remover,50,LR,DP,0.756,0.0439045183290707,1.0,
german_binary,2,correlation_remover,50,LR,TPR,0.756,0.1032258064516128,0.0,
german_binary,2,correlation_remover,50,LR,TPR,0.756,0.1032258064516128,0.1111111111111111,
german_binary,2,correlation_remover,50,LR,TPR,0.76,0.0632258064516129,0.2222222222222222,
german_binary,2,correlation_remover,50,LR,TPR,0.764,0.0632258064516129,0.3333333333333333,
german_binary,2,correlation_remover,50,LR,TPR,0.764,0.0632258064516129,0.4444444444444444,
german_binary,2,correlation_remover,50,LR,TPR,0.764,0.016774193548387,0.5555555555555556,
german_binary,2,correlation_remover,50,LR,TPR,0.756,0.0103225806451613,0.6666666666666666,
german_binary,2,correlation_remover,50,LR,TPR,0.752,0.0103225806451613,0.7777777777777777,
german_binary,2,correlation_remover,50,LR,TPR,0.756,0.0296774193548386,0.8888888888888888,
german_binary,2,correlation_remover,50,LR,TPR,0.756,0.0296774193548386,1.0,
german_binary,2,correlation_remover,50,LR,FPR,0.756,0.0476190476190476,0.0,
german_binary,2,correlation_remover,50,LR,FPR,0.756,0.0476190476190476,0.1111111111111111,
german_binary,2,correlation_remover,50,LR,FPR,0.76,0.0476190476190476,0.2222222222222222,
german_binary,2,correlation_remover,50,LR,FPR,0.764,0.0680272108843538,0.3333333333333333,
german_binary,2,correlation_remover,50,LR,FPR,0.764,0.0680272108843538,0.4444444444444444,
german_binary,2,correlation_remover,50,LR,FPR,0.764,0.1360544217687074,0.5555555555555556,
german_binary,2,correlation_remover,50,LR,FPR,0.756,0.183673469387755,0.6666666666666666,
german_binary,2,correlation_remover,50,LR,FPR,0.752,0.2312925170068026,0.7777777777777777,
german_binary,2,correlation_remover,50,LR,FPR,0.756,0.2312925170068026,0.8888888888888888,
german_binary,2,correlation_remover,50,LR,FPR,0.756,0.2312925170068026,1.0,
german_binary,2,correlation_remover,50,LR,EO,0.756,0.1032258064516128,0.0,
german_binary,2,correlation_remover,50,LR,EO,0.756,0.1032258064516128,0.1111111111111111,
german_binary,2,correlation_remover,50,LR,EO,0.76,0.0632258064516129,0.2222222222222222,
german_binary,2,correlation_remover,50,LR,EO,0.764,0.0680272108843538,0.3333333333333333,
german_binary,2,correlation_remover,50,LR,EO,0.764,0.0680272108843538,0.4444444444444444,
german_binary,2,correlation_remover,50,LR,EO,0.764,0.1360544217687074,0.5555555555555556,
german_binary,2,correlation_remover,50,LR,EO,0.756,0.183673469387755,0.6666666666666666,
german_binary,2,correlation_remover,50,LR,EO,0.752,0.2312925170068026,0.7777777777777777,
german_binary,2,correlation_remover,50,LR,EO,0.756,0.2312925170068026,0.8888888888888888,
german_binary,2,correlation_remover,50,LR,EO,0.756,0.2312925170068026,1.0,
german_binary,2,correlation_remover,50,DT,DP,0.656,0.0411338448422846,0.0,
german_binary,2,correlation_remover,50,DT,DP,0.604,0.1427962489343563,0.1111111111111111,
german_binary,2,correlation_remover,50,DT,DP,0.6,0.1476982097186701,0.2222222222222222,
german_binary,2,correlation_remover,50,DT,DP,0.6,0.1378942881500426,0.3333333333333333,
german_binary,2,correlation_remover,50,DT,DP,0.6,0.1378942881500426,0.4444444444444444,
german_binary,2,correlation_remover,50,DT,DP,0.596,0.1427962489343563,0.5555555555555556,
german_binary,2,correlation_remover,50,DT,DP,0.604,0.1427962489343563,0.6666666666666666,
german_binary,2,correlation_remover,50,DT,DP,0.6,0.1378942881500426,0.7777777777777777,
german_binary,2,correlation_remover,50,DT,DP,0.596,0.1259590792838875,0.8888888888888888,
german_binary,2,correlation_remover,50,DT,DP,0.596,0.11615515771526,1.0,
german_binary,2,correlation_remover,50,DT,TPR,0.656,0.049032258064516,0.0,
german_binary,2,correlation_remover,50,DT,TPR,0.604,0.1432258064516128,0.1111111111111111,
german_binary,2,correlation_remover,50,DT,TPR,0.6,0.1432258064516128,0.2222222222222222,
german_binary,2,correlation_remover,50,DT,TPR,0.6,0.136774193548387,0.3333333333333333,
german_binary,2,correlation_remover,50,DT,TPR,0.6,0.136774193548387,0.4444444444444444,
german_binary,2,correlation_remover,50,DT,TPR,0.596,0.136774193548387,0.5555555555555556,
german_binary,2,correlation_remover,50,DT,TPR,0.604,0.1432258064516128,0.6666666666666666,
german_binary,2,correlation_remover,50,DT,TPR,0.6,0.136774193548387,0.7777777777777777,
german_binary,2,correlation_remover,50,DT,TPR,0.596,0.1432258064516128,0.8888888888888888,
german_binary,2,correlation_remover,50,DT,TPR,0.596,0.136774193548387,1.0,
german_binary,2,correlation_remover,50,DT,FPR,0.656,0.0816326530612244,0.0,
german_binary,2,correlation_remover,50,DT,FPR,0.604,0.108843537414966,0.1111111111111111,
german_binary,2,correlation_remover,50,DT,FPR,0.6,0.129251700680272,0.2222222222222222,
german_binary,2,correlation_remover,50,DT,FPR,0.6,0.108843537414966,0.3333333333333333,
german_binary,2,correlation_remover,50,DT,FPR,0.6,0.108843537414966,0.4444444444444444,
german_binary,2,correlation_remover,50,DT,FPR,0.596,0.129251700680272,0.5555555555555556,
german_binary,2,correlation_remover,50,DT,FPR,0.604,0.108843537414966,0.6666666666666666,
german_binary,2,correlation_remover,50,DT,FPR,0.6,0.108843537414966,0.7777777777777777,
german_binary,2,correlation_remover,50,DT,FPR,0.596,0.0816326530612244,0.8888888888888888,
german_binary,2,correlation_remover,50,DT,FPR,0.596,0.0612244897959184,1.0,
german_binary,2,correlation_remover,50,DT,EO,0.656,0.0816326530612244,0.0,
german_binary,2,correlation_remover,50,DT,EO,0.604,0.1432258064516128,0.1111111111111111,
german_binary,2,correlation_remover,50,DT,EO,0.6,0.1432258064516128,0.2222222222222222,
german_binary,2,correlation_remover,50,DT,EO,0.6,0.136774193548387,0.3333333333333333,
german_binary,2,correlation_remover,50,DT,EO,0.6,0.136774193548387,0.4444444444444444,
german_binary,2,correlation_remover,50,DT,EO,0.596,0.136774193548387,0.5555555555555556,
german_binary,2,correlation_remover,50,DT,EO,0.604,0.1432258064516128,0.6666666666666666,
german_binary,2,correlation_remover,50,DT,EO,0.6,0.136774193548387,0.7777777777777777,
german_binary,2,correlation_remover,50,DT,EO,0.596,0.1432258064516128,0.8888888888888888,
german_binary,2,correlation_remover,50,DT,EO,0.596,0.136774193548387,1.0,
german_binary,2,correlation_remover,50,SVM,DP,0.76,0.0675618073316283,0.0,
german_binary,2,correlation_remover,50,SVM,DP,0.748,0.0458226768968457,0.1111111111111111,
german_binary,2,correlation_remover,50,SVM,DP,0.752,0.0507246376811594,0.2222222222222222,
german_binary,2,correlation_remover,50,SVM,DP,0.752,0.0507246376811594,0.3333333333333333,
german_binary,2,correlation_remover,50,SVM,DP,0.748,0.0458226768968457,0.4444444444444444,
german_binary,2,correlation_remover,50,SVM,DP,0.752,0.0409207161125318,0.5555555555555556,
german_binary,2,correlation_remover,50,SVM,DP,0.748,0.0191815856777493,0.6666666666666666,
german_binary,2,correlation_remover,50,SVM,DP,0.752,0.0025575447570332,0.7777777777777777,
german_binary,2,correlation_remover,50,SVM,DP,0.748,0.007459505541347,0.8888888888888888,
german_binary,2,correlation_remover,50,SVM,DP,0.748,0.007459505541347,1.0,
german_binary,2,correlation_remover,50,SVM,TPR,0.76,0.0232258064516128,0.0,
german_binary,2,correlation_remover,50,SVM,TPR,0.748,0.016774193548387,0.1111111111111111,
german_binary,2,correlation_remover,50,SVM,TPR,0.752,0.0232258064516128,0.2222222222222222,
german_binary,2,correlation_remover,50,SVM,TPR,0.752,0.0232258064516128,0.3333333333333333,
german_binary,2,correlation_remover,50,SVM,TPR,0.748,0.016774193548387,0.4444444444444444,
german_binary,2,correlation_remover,50,SVM,TPR,0.752,0.016774193548387,0.5555555555555556,
german_binary,2,correlation_remover,50,SVM,TPR,0.748,0.016774193548387,0.6666666666666666,
german_binary,2,correlation_remover,50,SVM,TPR,0.752,0.0232258064516129,0.7777777777777777,
german_binary,2,correlation_remover,50,SVM,TPR,0.748,0.0296774193548386,0.8888888888888888,
german_binary,2,correlation_remover,50,SVM,TPR,0.748,0.0296774193548386,1.0,
german_binary,2,correlation_remover,50,SVM,FPR,0.76,0.0272108843537415,0.0,
german_binary,2,correlation_remover,50,SVM,FPR,0.748,0.0544217687074829,0.1111111111111111,
german_binary,2,correlation_remover,50,SVM,FPR,0.752,0.0544217687074829,0.2222222222222222,
german_binary,2,correlation_remover,50,SVM,FPR,0.752,0.0544217687074829,0.3333333333333333,
german_binary,2,correlation_remover,50,SVM,FPR,0.748,0.0544217687074829,0.4444444444444444,
german_binary,2,correlation_remover,50,SVM,FPR,0.752,0.074829931972789,0.5555555555555556,
german_binary,2,correlation_remover,50,SVM,FPR,0.748,0.1224489795918367,0.6666666666666666,
german_binary,2,correlation_remover,50,SVM,FPR,0.752,0.1224489795918367,0.7777777777777777,
german_binary,2,correlation_remover,50,SVM,FPR,0.748,0.1224489795918367,0.8888888888888888,
german_binary,2,correlation_remover,50,SVM,FPR,0.748,0.1224489795918367,1.0,
german_binary,2,correlation_remover,50,SVM,EO,0.76,0.0272108843537415,0.0,
german_binary,2,correlation_remover,50,SVM,EO,0.748,0.0544217687074829,0.1111111111111111,
german_binary,2,correlation_remover,50,SVM,EO,0.752,0.0544217687074829,0.2222222222222222,
german_binary,2,correlation_remover,50,SVM,EO,0.752,0.0544217687074829,0.3333333333333333,
german_binary,2,correlation_remover,50,SVM,EO,0.748,0.0544217687074829,0.4444444444444444,
german_binary,2,correlation_remover,50,SVM,EO,0.752,0.074829931972789,0.5555555555555556,
german_binary,2,correlation_remover,50,SVM,EO,0.748,0.1224489795918367,0.6666666666666666,
german_binary,2,correlation_remover,50,SVM,EO,0.752,0.1224489795918367,0.7777777777777777,
german_binary,2,correlation_remover,50,SVM,EO,0.748,0.1224489795918367,0.8888888888888888,
german_binary,2,correlation_remover,50,SVM,EO,0.748,0.1224489795918367,1.0,
german_binary,2,correlation_remover,50,MLP,DP,0.712,0.095694799658994,0.0,
german_binary,2,correlation_remover,50,MLP,DP,0.716,0.0907928388746802,0.1111111111111111,
german_binary,2,correlation_remover,50,MLP,DP,0.696,0.03537936913896,0.2222222222222222,
german_binary,2,correlation_remover,50,MLP,DP,0.712,0.0522165387894288,0.3333333333333333,
german_binary,2,correlation_remover,50,MLP,DP,0.7,0.013000852514919,0.4444444444444444,
german_binary,2,correlation_remover,50,MLP,DP,0.72,0.0151321398124467,0.5555555555555556,
german_binary,2,correlation_remover,50,MLP,DP,0.744,0.0221653878942881,0.6666666666666666,
german_binary,2,correlation_remover,50,MLP,DP,0.716,0.0494458653026428,0.7777777777777777,
german_binary,2,correlation_remover,50,MLP,DP,0.712,0.0543478260869565,0.8888888888888888,
german_binary,2,correlation_remover,50,MLP,DP,0.708,0.0592497868712702,1.0,
german_binary,2,correlation_remover,50,MLP,TPR,0.712,0.0258064516129031,0.0,
german_binary,2,correlation_remover,50,MLP,TPR,0.716,0.0258064516129031,0.1111111111111111,
german_binary,2,correlation_remover,50,MLP,TPR,0.696,0.0258064516129031,0.2222222222222222,
german_binary,2,correlation_remover,50,MLP,TPR,0.712,0.032258064516129,0.3333333333333333,
german_binary,2,correlation_remover,50,MLP,TPR,0.7,0.0141935483870967,0.4444444444444444,
german_binary,2,correlation_remover,50,MLP,TPR,0.72,0.0477419354838709,0.5555555555555556,
german_binary,2,correlation_remover,50,MLP,TPR,0.708,0.0670967741935484,0.6666666666666666,
german_binary,2,correlation_remover,50,MLP,TPR,0.716,0.0541935483870967,0.7777777777777777,
german_binary,2,correlation_remover,50,MLP,TPR,0.712,0.0606451612903226,0.8888888888888888,
german_binary,2,correlation_remover,50,MLP,TPR,0.708,0.0670967741935484,1.0,
german_binary,2,correlation_remover,50,MLP,FPR,0.712,0.0680272108843537,0.0,
german_binary,2,correlation_remover,50,MLP,FPR,0.716,0.0476190476190475,0.1111111111111111,
german_binary,2,correlation_remover,50,MLP,FPR,0.696,0.0544217687074829,0.2222222222222222,
german_binary,2,correlation_remover,50,MLP,FPR,0.712,0.0476190476190476,0.3333333333333333,
german_binary,2,correlation_remover,50,MLP,FPR,0.7,0.1224489795918367,0.4444444444444444,
german_binary,2,correlation_remover,50,MLP,FPR,0.72,0.1156462585034013,0.5555555555555556,
german_binary,2,correlation_remover,50,MLP,FPR,0.708,0.1156462585034013,0.6666666666666666,
german_binary,2,correlation_remover,50,MLP,FPR,0.716,0.183673469387755,0.7777777777777777,
german_binary,2,correlation_remover,50,MLP,FPR,0.712,0.183673469387755,0.8888888888888888,
german_binary,2,correlation_remover,50,MLP,FPR,0.708,0.183673469387755,1.0,
german_binary,2,correlation_remover,50,MLP,EO,0.712,0.0680272108843537,0.0,
german_binary,2,correlation_remover,50,MLP,EO,0.716,0.0476190476190475,0.1111111111111111,
german_binary,2,correlation_remover,50,MLP,EO,0.696,0.0544217687074829,0.2222222222222222,
german_binary,2,correlation_remover,50,MLP,EO,0.712,0.0476190476190476,0.3333333333333333,
german_binary,2,correlation_remover,50,MLP,EO,0.7,0.1224489795918367,0.4444444444444444,
german_binary,2,correlation_remover,50,MLP,EO,0.72,0.1156462585034013,0.5555555555555556,
german_binary,2,correlation_remover,50,MLP,EO,0.708,0.1156462585034013,0.6666666666666666,
german_binary,2,correlation_remover,50,MLP,EO,0.716,0.183673469387755,0.7777777777777777,
german_binary,2,correlation_remover,50,MLP,EO,0.712,0.183673469387755,0.8888888888888888,
german_binary,2,correlation_remover,50,MLP,EO,0.708,0.183673469387755,1.0,
german_binary,2,correlation_remover,50,KNN,DP,0.736,0.1040068201193521,0.0,
german_binary,2,correlation_remover,50,KNN,DP,0.724,0.089300937766411,0.1111111111111111,
german_binary,2,correlation_remover,50,KNN,DP,0.732,0.089300937766411,0.2222222222222222,
german_binary,2,correlation_remover,50,KNN,DP,0.72,0.0675618073316283,0.3333333333333333,
german_binary,2,correlation_remover,50,KNN,DP,0.724,0.072463768115942,0.4444444444444444,
german_binary,2,correlation_remover,50,KNN,DP,0.728,0.0507246376811594,0.5555555555555556,
german_binary,2,correlation_remover,50,KNN,DP,0.72,0.0311167945439044,0.6666666666666666,
german_binary,2,correlation_remover,50,KNN,DP,0.72,0.0577578857630007,0.7777777777777777,
german_binary,2,correlation_remover,50,KNN,DP,0.72,0.0577578857630007,0.8888888888888888,
german_binary,2,correlation_remover,50,KNN,DP,0.716,0.0430520034100596,1.0,
german_binary,2,correlation_remover,50,KNN,TPR,0.736,0.0103225806451613,0.0,
german_binary,2,correlation_remover,50,KNN,TPR,0.724,0.0090322580645161,0.1111111111111111,
german_binary,2,correlation_remover,50,KNN,TPR,0.732,0.0025806451612903,0.2222222222222222,
german_binary,2,correlation_remover,50,KNN,TPR,0.72,0.0090322580645161,0.3333333333333333,
german_binary,2,correlation_remover,50,KNN,TPR,0.724,0.0025806451612903,0.4444444444444444,
german_binary,2,correlation_remover,50,KNN,TPR,0.728,0.0425806451612903,0.5555555555555556,
german_binary,2,correlation_remover,50,KNN,TPR,0.72,0.0619354838709678,0.6666666666666666,
german_binary,2,correlation_remover,50,KNN,TPR,0.72,0.0154838709677419,0.7777777777777777,
german_binary,2,correlation_remover,50,KNN,TPR,0.72,0.0154838709677419,0.8888888888888888,
german_binary,2,correlation_remover,50,KNN,TPR,0.716,0.0283870967741936,1.0,
german_binary,2,correlation_remover,50,KNN,FPR,0.736,0.1224489795918367,0.0,
